          %Evm          Svm            E11          E22          E33          E23          E13          E12         SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12      TEMP
  0.87990E-01  0.42113E+03    0.43403E-01  0.44597E-01 -0.88000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42109E+03 -0.27950E+01  0.15582E+01 -0.13740E+01
  0.88990E-01  0.42170E+03    0.43899E-01  0.45101E-01 -0.89000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42165E+03 -0.27913E+01  0.15597E+01 -0.13775E+01
  0.89990E-01  0.42226E+03    0.44395E-01  0.45605E-01 -0.90000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42222E+03 -0.27876E+01  0.15609E+01 -0.13809E+01
  0.90990E-01  0.42282E+03    0.44891E-01  0.46109E-01 -0.91000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42278E+03 -0.27838E+01  0.15619E+01 -0.13842E+01
  0.91990E-01  0.42338E+03    0.45387E-01  0.46613E-01 -0.92000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42334E+03 -0.27801E+01  0.15627E+01 -0.13875E+01
  0.92989E-01  0.42393E+03    0.45883E-01  0.47117E-01 -0.93000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42389E+03 -0.27765E+01  0.15634E+01 -0.13907E+01
  0.93989E-01  0.42449E+03    0.46378E-01  0.47622E-01 -0.94000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42445E+03 -0.27728E+01  0.15638E+01 -0.13939E+01
  0.94989E-01  0.42504E+03    0.46874E-01  0.48126E-01 -0.95000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42500E+03 -0.27691E+01  0.15640E+01 -0.13971E+01
  0.95989E-01  0.42559E+03    0.47369E-01  0.48631E-01 -0.96000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42555E+03 -0.27654E+01  0.15640E+01 -0.14002E+01
  0.96989E-01  0.42614E+03    0.47865E-01  0.49135E-01 -0.97000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42610E+03 -0.27617E+01  0.15639E+01 -0.14033E+01
  0.97989E-01  0.42669E+03    0.48360E-01  0.49640E-01 -0.98000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42665E+03 -0.27580E+01  0.15636E+01 -0.14063E+01
  0.98989E-01  0.42723E+03    0.48855E-01  0.50145E-01 -0.99000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42719E+03 -0.27542E+01  0.15631E+01 -0.14093E+01
  0.99989E-01  0.42778E+03    0.49350E-01  0.50650E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42773E+03 -0.27505E+01  0.15625E+01 -0.14123E+01
  0.10099E+00  0.42832E+03    0.49845E-01  0.51155E-01 -0.10100E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42828E+03 -0.27468E+01  0.15617E+01 -0.14152E+01
  0.10199E+00  0.42886E+03    0.50340E-01  0.51660E-01 -0.10200E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.00000E+00  0.00000E+00 -0.42882E+03 -0.27430E+01  0.15608E+01 -0.14181E+01
